ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,event_id,event_x,event_y,ttc,risk_score,risk_level,zone_id,zone_name,zone_type,zone_distance_m,zone_base_risk,zone_speed_limit_kmh,event_type
5000,3600.0,1400.0,3818.47,1393.05,1.2,6.21,218.5805192600656,5.01,E000016,3709.23,1396.53,43.63,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
5000,3600.0,1400.0,3590.42,1400.09,1.2,7.79,9.580422746413573,6.59,E000017,3595.21,1400.05,1.45,71.0,3,OUT,Outside Zone,Normal Area,,0,,Near Miss
5000,3600.0,1400.0,3742.55,1253.95,1.2,7.12,204.0860235292952,5.92,E000018,3671.28,1326.97,34.47,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
5000,3600.0,1400.0,3644.53,1380.11,1.2,2.67,48.77020606886977,1.47,E000019,3622.27,1390.05,33.18,13.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
5000,3600.0,1400.0,3576.51,1471.52,1.2,3.37,75.278751982216,2.17,E000020,3588.26,1435.76,34.69,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
5000,3600.0,1400.0,3652.9,1590.58,1.2,0.0,197.78560716088515,-1.2,E000021,3626.45,1495.29,9999.0,3.0,0,Z01,Main Gate,Entrance,24.4,3,20.0,Normal
6000,3600.0,1400.0,3809.2,1391.69,1.2,8.82,209.36498298426108,7.62,E000022,3704.6,1395.85,27.48,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
6000,3600.0,1400.0,3590.09,1410.56,1.2,10.49,14.481771300500363,9.290000000000001,E000023,3595.05,1405.28,1.56,69.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
6000,3600.0,1400.0,3746.73,1246.82,1.2,8.27,212.11743280550994,7.069999999999999,E000024,3673.36,1323.41,30.0,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
6000,3600.0,1400.0,3643.72,1377.48,1.2,2.75,49.17915005365568,1.55,E000025,3621.86,1388.74,31.73,13.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
6000,3600.0,1400.0,3570.76,1467.86,1.2,6.82,73.89152319447727,5.62,E000026,3585.38,1433.93,13.15,16.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
6000,3600.0,1400.0,3652.23,1590.61,1.2,0.67,197.63639593961423,-0.5299999999999999,E000027,3626.11,1495.3,9999.0,3.0,0,Z01,Main Gate,Entrance,24.07,3,20.0,Normal
6000,3600.0,1400.0,3538.9,1442.25,1.2,0.0,74.28507589011394,-1.2,E000028,3569.45,1421.12,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
7000,3600.0,1400.0,3798.16,1393.96,1.2,11.27,198.25202949780854,10.07,E000029,3699.08,1396.98,19.69,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
7000,3600.0,1400.0,3587.04,1421.78,1.2,11.68,25.344230112591696,10.48,E000030,3593.52,1410.89,2.42,62.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
7000,3600.0,1400.0,3751.08,1239.39,1.2,8.6,220.5011077069681,7.3999999999999995,E000031,3675.54,1319.7,29.8,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
7000,3600.0,1400.0,3642.85,1374.49,1.2,3.12,49.86865348091917,1.9200000000000002,E000032,3621.43,1387.24,25.97,13.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
7000,3600.0,1400.0,3561.28,1464.42,1.2,10.13,75.16099254267465,8.930000000000001,E000033,3580.64,1432.21,8.42,27.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
7000,3600.0,1400.0,3650.63,1590.69,1.2,1.6,197.2969158400608,0.40000000000000013,E000034,3625.32,1495.35,493.24,6.0,0,Z01,Main Gate,Entrance,23.29,3,20.0,Normal
7000,3600.0,1400.0,3538.91,1442.26,1.2,0.01,74.28253967117722,-1.19,E000035,3569.45,1421.13,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
7000,3600.0,1400.0,3748.28,1407.47,1.2,0.0,148.46804134223655,-1.2,E000036,3674.14,1403.74,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
8000,3600.0,1400.0,3784.18,1396.83,1.2,14.27,184.20727808639901,13.07,E000037,3692.09,1398.41,14.09,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
8000,3600.0,1400.0,3582.86,1430.68,1.2,9.9,35.143164342443605,8.700000000000001,E000038,3591.43,1415.34,4.04,49.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
8000,3600.0,1400.0,3756.08,1231.17,1.2,9.62,229.92288990007052,8.42,E000039,3678.04,1315.59,27.31,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
8000,3600.0,1400.0,3642.09,1370.12,1.2,4.44,51.61765686274435,3.24,E000040,3621.05,1385.06,15.93,13.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
8000,3600.0,1400.0,3552.17,1460.06,1.2,10.25,76.77833353231878,9.05,E000041,3576.09,1430.03,8.48,27.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
8000,3600.0,1400.0,3647.5,1590.85,1.2,3.13,196.672246389774,1.93,E000042,3623.75,1495.42,101.9,6.0,0,Z01,Main Gate,Entrance,21.78,3,20.0,Normal
8000,3600.0,1400.0,3539.6,1442.95,1.2,0.98,74.11384823364669,-0.21999999999999997,E000043,3569.8,1421.47,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
8000,3600.0,1400.0,3745.09,1408.13,1.2,3.27,145.31760044812205,2.0700000000000003,E000044,3672.55,1404.07,70.2,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
8000,3600.0,1400.0,3472.15,1594.97,1.2,0.0,233.15000193008788,-1.2,E000045,3536.07,1497.49,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
9000,3600.0,1400.0,3767.95,1400.16,1.2,16.57,167.95007621314122,15.370000000000001,E000046,3683.97,1400.08,10.93,33.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
9000,3600.0,1400.0,3577.18,1439.85,1.2,10.78,45.921399151158276,9.58,E000047,3588.59,1419.92,4.79,44.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
9000,3600.0,1400.0,3761.7,1222.18,1.2,10.59,240.3473369937764,9.39,E000048,3680.85,1311.09,25.6,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
9000,3600.0,1400.0,3641.16,1363.94,1.2,6.25,54.72174339328001,5.05,E000049,3620.58,1381.97,10.84,29.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
9000,3600.0,1400.0,3545.79,1453.67,1.2,9.03,76.28363520441336,7.829999999999999,E000050,3572.89,1426.84,9.74,24.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
9000,3600.0,1400.0,3643.8,1591.04,1.2,3.71,195.99673874837816,2.51,E000051,3621.9,1495.52,78.09,6.0,0,Z01,Main Gate,Entrance,20.0,3,20.0,Normal
9000,3600.0,1400.0,3541.56,1444.91,1.2,2.78,73.70306438676762,1.5799999999999998,E000052,3570.78,1422.45,46.65,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
9000,3600.0,1400.0,3738.52,1409.48,1.2,6.7,138.84401607559468,5.5,E000053,3669.26,1404.74,25.24,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
9000,3600.0,1400.0,3473.21,1593.37,1.2,1.92,231.23075271252296,0.72,E000054,3536.61,1496.68,321.15,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
10000,3600.0,1400.0,3757.53,1402.3,1.2,10.64,157.5467895578963,9.440000000000001,E000055,3678.77,1401.15,16.69,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
10000,3600.0,1400.0,3571.92,1448.35,1.2,10.0,55.912511122288066,8.8,E000056,3585.96,1424.17,6.35,39.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
10000,3600.0,1400.0,3637.22,1298.05,1.2,0.0,108.53170458442084,-1.2,E000057,3618.61,1349.03,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
10000,3600.0,1400.0,3767.44,1213.0,1.2,10.83,251.0082739672141,9.63,E000058,3683.72,1306.5,26.07,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
10000,3600.0,1400.0,3639.99,1356.65,1.2,7.39,58.978153582491665,6.1899999999999995,E000059,3619.99,1378.33,9.53,29.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
10000,3600.0,1400.0,3538.99,1446.86,1.2,9.63,76.92905627914604,8.430000000000001,E000060,3569.49,1423.43,9.13,24.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
10000,3600.0,1400.0,3638.09,1591.33,1.2,5.72,195.08464060504605,4.52,E000061,3619.05,1495.66,43.16,9.0,0,Z01,Main Gate,Entrance,17.28,3,20.0,Normal
10000,3600.0,1400.0,3544.68,1448.03,1.2,4.41,73.26106264585584,3.21,E000062,3572.34,1424.01,22.82,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
10000,3600.0,1400.0,3728.11,1408.35,1.2,10.06,128.3818312690703,8.860000000000001,E000063,3664.06,1404.17,14.49,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
10000,3600.0,1400.0,3475.04,1590.58,1.2,3.33,227.8941377043297,2.13,E000064,3537.52,1495.29,106.99,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
11000,3600.0,1400.0,3745.58,1404.76,1.2,12.2,145.65779759422418,11.0,E000065,3672.79,1402.38,13.24,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
11000,3600.0,1400.0,3568.82,1453.36,1.2,5.89,61.80195789778815,4.6899999999999995,E000066,3584.41,1426.68,13.18,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
11000,3600.0,1400.0,3637.23,1298.16,1.2,0.11,108.43181498065955,-1.0899999999999999,E000067,3618.61,1349.08,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
11000,3600.0,1400.0,3844.99,1328.51,1.2,0.0,255.20760215949662,-1.2,E000068,3722.49,1364.26,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
11000,3600.0,1400.0,3773.33,1203.52,1.2,11.19,262.0070214707995,9.99,E000069,3686.66,1301.76,26.23,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
11000,3600.0,1400.0,3638.57,1347.78,1.2,8.99,64.91974507035603,7.79,E000070,3619.28,1373.89,8.33,24.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
11000,3600.0,1400.0,3532.24,1440.12,1.2,9.53,78.74663167399619,8.33,E000071,3566.12,1420.06,9.45,24.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
11000,3600.0,1400.0,3630.18,1591.73,1.2,7.91,194.0907656226849,6.71,E000072,3615.09,1495.87,28.93,14.0,0,Z01,Main Gate,Entrance,13.61,3,20.0,Normal
11000,3600.0,1400.0,3550.01,1453.38,1.2,7.55,73.13292350234599,6.35,E000073,3575.01,1426.69,11.52,24.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
11000,3600.0,1400.0,3716.85,1410.66,1.2,11.65,117.3352381000694,10.450000000000001,E000074,3658.43,1405.33,11.23,27.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
11000,3600.0,1400.0,3477.22,1587.28,1.2,3.96,223.9391140466534,2.76,E000075,3538.61,1493.64,81.14,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
11000,3600.0,1400.0,3472.15,1594.97,1.2,0.0,233.15000193008788,-1.2,E000076,3536.07,1497.49,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
12000,3600.0,1400.0,3733.21,1407.3,1.2,12.66,133.40987257320955,11.46,E000077,3666.61,1403.65,11.64,27.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
12000,3600.0,1400.0,3567.1,1456.27,1.2,3.39,65.18222840621517,2.1900000000000004,E000078,3583.55,1428.13,29.76,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
12000,3600.0,1400.0,3637.38,1300.31,1.2,2.15,106.46765001633135,0.95,E000079,3618.69,1350.15,112.07,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
12000,3600.0,1400.0,3846.62,1328.17,1.2,1.67,256.86761823943465,0.47,E000080,3723.31,1364.09,546.53,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
12000,3600.0,1400.0,3666.08,1414.19,1.2,0.0,67.5864076571613,-1.2,E000081,3633.04,1407.1,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
12000,3600.0,1400.0,3783.02,1193.97,1.2,13.13,275.58062577039044,11.930000000000001,E000082,3691.51,1296.99,23.1,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
12000,3600.0,1400.0,3637.51,1341.16,1.2,6.7,69.77926411191225,5.5,E000083,3618.76,1370.58,12.69,16.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
12000,3600.0,1400.0,3524.31,1432.32,1.2,11.13,82.30163121105197,9.930000000000001,E000084,3562.15,1416.16,8.29,27.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
12000,3600.0,1400.0,3622.03,1592.15,1.2,8.16,193.40874695835254,6.96,E000085,3611.02,1496.08,27.79,14.0,0,Z01,Main Gate,Entrance,10.06,3,20.0,Normal
12000,3600.0,1400.0,3551.95,1455.32,1.2,2.74,73.27417621508965,1.5400000000000003,E000086,3575.97,1427.66,47.58,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
12000,3600.0,1400.0,3702.88,1413.53,1.2,14.45,103.76586770224601,13.25,E000087,3651.44,1406.76,7.83,34.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
12000,3600.0,1400.0,3481.07,1581.45,1.2,6.99,216.95263861036577,5.79,E000088,3540.53,1490.72,37.47,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
12000,3600.0,1400.0,3472.36,1594.65,1.2,0.39,232.76724877009653,-0.8099999999999999,E000089,3536.18,1497.33,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
13000,3600.0,1400.0,3720.74,1409.86,1.2,12.9,121.1419299829747,11.700000000000001,E000090,3660.37,1404.93,10.35,27.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
13000,3600.0,1400.0,3566.54,1459.11,1.2,2.97,67.9232191522162,1.7700000000000002,E000091,3583.27,1429.55,38.37,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
13000,3600.0,1400.0,3637.6,1303.25,1.2,2.95,103.79943400616399,1.7500000000000002,E000092,3618.8,1351.62,59.31,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
13000,3600.0,1400.0,3849.37,1327.59,1.2,2.8,259.670185042488,1.5999999999999999,E000093,3724.68,1363.8,162.29,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
13000,3600.0,1400.0,3667.87,1413.99,1.2,1.83,69.29687583145423,0.6300000000000001,E000094,3633.93,1406.99,110.0,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
13000,3600.0,1400.0,3593.18,1361.28,1.2,0.0,39.316037440210124,-1.2,E000095,3596.59,1380.64,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
13000,3600.0,1400.0,3790.77,1181.47,1.2,14.65,290.0837013691048,13.450000000000001,E000096,3695.39,1290.74,21.57,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
13000,3600.0,1400.0,3637.64,1338.29,1.2,2.89,72.28342617778985,1.6900000000000002,E000097,3618.82,1369.14,42.77,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
13000,3600.0,1400.0,3517.0,1425.23,1.2,10.19,86.74994466857025,8.99,E000098,3558.5,1412.62,9.65,27.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
13000,3600.0,1400.0,3611.88,1592.6,1.2,10.16,192.96604468144122,8.96,E000099,3605.94,1496.3,21.54,17.0,0,Z01,Main Gate,Entrance,6.54,3,20.0,Normal
13000,3600.0,1400.0,3555.63,1458.38,1.2,4.82,73.32749347959471,3.62,E000100,3577.82,1429.19,20.26,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
13000,3600.0,1400.0,3688.84,1416.41,1.2,14.52,90.3428674550461,13.32,E000101,3644.42,1408.2,6.78,39.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
13000,3600.0,1400.0,3485.6,1574.57,1.2,8.24,208.71522440876228,7.04,E000102,3542.8,1487.28,29.65,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
13000,3600.0,1400.0,3472.77,1594.03,1.2,0.74,232.02395091886524,-0.45999999999999996,E000103,3536.39,1497.01,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
14000,3600.0,1400.0,3705.04,1413.09,1.2,16.24,105.85249028719159,15.04,E000104,3652.52,1406.55,7.04,40.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
14000,3600.0,1400.0,3569.1,1462.85,1.2,4.71,70.03522328086056,3.51,E000105,3584.55,1431.42,19.95,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
14000,3600.0,1400.0,3637.93,1307.7,1.2,4.46,99.78965327126845,3.26,E000106,3618.97,1353.85,30.61,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
14000,3600.0,1400.0,3853.96,1326.64,1.2,4.69,264.34328287285837,3.49,E000107,3726.98,1363.32,75.74,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
14000,3600.0,1400.0,3672.03,1413.33,1.2,4.28,73.25305317869028,3.08,E000108,3636.02,1406.66,23.78,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
14000,3600.0,1400.0,3593.27,1361.09,1.2,0.21,39.48773227218811,-0.99,E000109,3596.64,1380.55,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
14000,3600.0,1400.0,3800.3,1166.1,1.2,18.01,307.943663678927,16.810000000000002,E000110,3700.15,1283.05,18.32,25.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
14000,3600.0,1400.0,3637.64,1338.25,1.2,0.04,72.31757808444632,-1.16,E000111,3618.82,1369.12,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
14000,3600.0,1400.0,3510.62,1419.04,1.2,8.89,91.38548024713783,7.69,E000112,3555.31,1409.52,11.88,24.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
14000,3600.0,1400.0,3598.4,1592.75,1.2,13.47,192.75664061193845,12.270000000000001,E000113,3599.2,1496.38,15.71,22.0,1,Z01,Main Gate,Entrance,6.51,3,20.0,Caution Approach
14000,3600.0,1400.0,3558.51,1459.81,1.2,3.23,72.79186905142618,2.0300000000000002,E000114,3579.26,1429.9,35.86,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
14000,3600.0,1400.0,3672.26,1419.82,1.2,17.16,74.92889963158427,15.96,E000115,3636.13,1409.91,4.69,50.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
14000,3600.0,1400.0,3490.94,1566.21,1.2,9.92,198.7959951809895,8.72,E000116,3545.47,1483.11,22.8,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
14000,3600.0,1400.0,3474.44,1591.5,1.2,3.03,228.99249682031066,1.8299999999999998,E000117,3537.22,1495.75,125.13,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
15000,3600.0,1400.0,3688.56,1416.47,1.2,17.05,90.07849077332497,15.850000000000001,E000118,3644.28,1408.24,5.68,45.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach
15000,3600.0,1400.0,3572.08,1464.9,1.2,3.62,70.65080608174273,2.42,E000119,3586.04,1432.45,29.19,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
15000,3600.0,1400.0,3638.35,1313.38,1.2,5.69,94.72986276776703,4.49,E000120,3619.18,1356.69,21.1,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
15000,3600.0,1400.0,3861.57,1325.05,1.2,7.77,272.0962465746268,6.569999999999999,E000121,3730.78,1362.53,41.41,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
15000,3600.0,1400.0,3676.25,1412.46,1.2,4.36,77.26133638502507,3.16,E000122,3638.12,1406.23,24.45,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
15000,3600.0,1400.0,3594.99,1358.08,1.2,3.49,42.218319483371296,2.29,E000123,3597.49,1379.04,18.44,13.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
15000,3600.0,1400.0,3472.15,1594.97,1.2,0.0,233.15000193008788,-1.2,E000124,3536.07,1497.49,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
15000,3600.0,1400.0,3739.98,1369.58,1.2,0.0,143.24725756537194,-1.2,E000125,3669.99,1384.79,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
15000,3600.0,1400.0,3811.19,1148.68,1.2,20.47,328.27268923868763,19.27,E000126,3705.6,1274.34,17.04,27.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
15000,3600.0,1400.0,3638.41,1335.92,1.2,2.49,74.70993575154499,1.2900000000000003,E000127,3619.2,1367.96,57.91,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
15000,3600.0,1400.0,3502.82,1411.47,1.2,10.87,97.85455175923074,9.67,E000128,3551.41,1405.74,10.12,27.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
15000,3600.0,1400.0,3584.79,1593.23,1.2,13.63,193.8276992589037,12.430000000000001,E000129,3592.39,1496.62,15.59,22.0,1,Z01,Main Gate,Entrance,11.67,3,20.0,Caution Approach
15000,3600.0,1400.0,3563.39,1461.24,1.2,5.09,71.34864890101291,3.8899999999999997,E000130,3581.69,1430.62,18.34,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
15000,3600.0,1400.0,3662.32,1420.87,1.2,10.16,65.72168059324119,8.96,E000131,3631.16,1410.43,7.34,34.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
15000,3600.0,1400.0,3495.78,1558.61,1.2,9.02,189.786565646781,7.819999999999999,E000132,3547.89,1479.3,24.27,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
15000,3600.0,1400.0,3476.37,1588.58,1.2,3.5,225.49233534645916,2.3,E000133,3538.18,1494.29,98.04,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
16000,3600.0,1400.0,3674.9,1419.28,1.2,14.13,77.34163432459914,12.930000000000001,E000134,3637.45,1409.64,5.98,39.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
16000,3600.0,1400.0,3576.71,1467.85,1.2,5.49,71.73595054085494,4.29,E000135,3588.36,1433.92,16.72,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
16000,3600.0,1400.0,3638.87,1320.33,1.2,6.97,88.64640883871158,5.77,E000136,3619.43,1360.16,15.36,16.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
16000,3600.0,1400.0,3871.54,1322.97,1.2,10.19,282.25448180675534,8.99,E000137,3735.77,1361.49,31.4,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
16000,3600.0,1400.0,3681.79,1411.33,1.2,5.73,82.57101791791108,4.53,E000138,3640.89,1405.66,18.23,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
16000,3600.0,1400.0,3599.04,1353.24,1.2,6.31,46.76985353836378,5.109999999999999,E000139,3599.52,1376.62,9.15,29.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
16000,3600.0,1400.0,3473.08,1593.56,1.2,1.69,231.46092542802984,0.49,E000140,3536.54,1496.78,472.37,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
16000,3600.0,1400.0,3736.73,1369.97,1.2,3.27,139.98890598901045,2.0700000000000003,E000141,3668.36,1384.99,67.63,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
16000,3600.0,1400.0,3567.2,1449.88,1.2,0.0,59.698026768060124,-1.2,E000142,3583.6,1424.94,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
16000,3600.0,1400.0,3822.79,1128.21,1.2,23.52,351.4330493849433,22.32,E000143,3711.39,1264.11,15.75,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach
16000,3600.0,1400.0,3638.45,1335.85,1.2,0.08,74.79054084575134,-1.1199999999999999,E000144,3619.22,1367.92,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal
